TractFIPS,CityFIPS,MeasureId,Data_Value
09003500100,0937000,CHD,0.06
09003500100,0937000,CHECKUP,0.682
09003500100,0937000,CHOLSCREEN,0.607
09003500100,0937000,COLON_SCREEN,0.427
09003500100,0937000,COPD,0.077
09003500100,0937000,COREM,0.2
09003500100,0937000,COREW,0.196
09003500100,0937000,CSMOKING,0.266
09003500100,0937000,DENTAL,0.444
09003500100,0937000,DIABETES,0.144
09003500100,0937000,HIGHCHOL,0.369
09003500100,0937000,KIDNEY,0.033
09003500100,0937000,LPA,0.4
09003500100,0937000,MAMMOUSE,0.705
09003500100,0937000,MHLTH,0.203
09003500100,0937000,OBESITY,0.401
09003500100,0937000,PAPTEST,0.729
09003500100,0937000,PHLTH,0.204
09003500100,0937000,SLEEP,0.43
09003500100,0937000,STROKE,0.037
09003500100,0937000,TEETHLOST,0.294
09003500200,0937000,ACCESS2,0.311
09003500200,0937000,ARTHRITIS,0.216
09003500200,0937000,BINGE,0.129
09003500200,0937000,BPHIGH,0.323
09003500200,0937000,BPMED,0.668
09003500200,0937000,CANCER,0.037
09003500200,0937000,CASTHMA,0.133
09003500200,0937000,CHD,0.059
09003500200,0937000,CHECKUP,0.688
09003500200,0937000,CHOLSCREEN,0.628
09003500200,0937000,COLON_SCREEN,0.462
09003500200,0937000,COPD,0.073
09003500200,0937000,COREM,0.221
09003500200,0937000,COREW,0.199
09003500200,0937000,CSMOKING,0.261
09003500200,0937000,DENTAL,0.484
09003500200,0937000,DIABETES,0.135
09003500200,0937000,HIGHCHOL,0.357
09003500200,0937000,KIDNEY,0.032
09003500200,0937000,LPA,0.383
09003500200,0937000,MAMMOUSE,0.723
09003500200,0937000,MHLTH,0.195
09003500200,0937000,OBESITY,0.391
09003500200,0937000,PAPTEST,0.761
09003500200,0937000,PHLTH,0.192
09003500200,0937000,SLEEP,0.424
09003500200,0937000,STROKE,0.036
09003500200,0937000,TEETHLOST,0.273
09003500300,0937000,ACCESS2,0.298
09003500300,0937000,ARTHRITIS,0.259
09003500300,0937000,BINGE,0.12
09003500300,0937000,BPHIGH,0.377
09003500300,0937000,BPMED,0.734
09003500300,0937000,CANCER,0.049
09003500300,0937000,CASTHMA,0.124
09003500300,0937000,CHD,0.082
09003500300,0937000,CHECKUP,0.711
09003500300,0937000,CHOLSCREEN,0.671
09003500300,0937000,COLON_SCREEN,0.452
09003500300,0937000,COPD,0.084
09003500300,0937000,COREM,0.209
09003500300,0937000,COREW,0.192
09003500300,0937000,CSMOKING,0.239
09003500300,0937000,DENTAL,0.45
09003500300,0937000,DIABETES,0.168
09003500300,0937000,HIGHCHOL,0.404
09003500300,0937000,KIDNEY,0.04
09003500300,0937000,LPA,0.39
09003500300,0937000,MAMMOUSE,0.707
09003500300,0937000,MHLTH,0.178
09003500300,0937000,OBESITY,0.393
09003500300,0937000,PAPTEST,0.72
09003500300,0937000,PHLTH,0.202
09003500300,0937000,SLEEP,0.421
09003500300,0937000,STROKE,0.047
09003500300,0937000,TEETHLOST,0.309
09003500400,0937000,ACCESS2,0.297
09003500400,0937000,ARTHRITIS,0.247
09003500400,0937000,BINGE,0.12
09003500400,0937000,BPHIGH,0.366
09003500400,0937000,BPMED,0.709
09003500400,0937000,CANCER,0.044
09003500400,0937000,CASTHMA,0.136
09003500400,0937000,CHD,0.069
09003500400,0937000,CHECKUP,0.71
09003500400,0937000,CHOLSCREEN,0.654
09003500400,0937000,COLON_SCREEN,0.483
09003500400,0937000,COPD,0.085
09003500400,0937000,COREM,0.209
09003500400,0937000,COREW,0.226
09003500400,0937000,CSMOKING,0.267
09003500400,0937000,DENTAL,0.509
09003500400,0937000,DIABETES,0.155
09003500400,0937000,HIGHCHOL,0.379
09003500400,0937000,KIDNEY,0.036
09003500400,0937000,LPA,0.395
09003500400,0937000,MAMMOUSE,0.719
09003500400,0937000,MHLTH,0.195
09003500400,0937000,OBESITY,0.406
09003500400,0937000,PAPTEST,0.776
09003500400,0937000,PHLTH,0.205
09003500400,0937000,SLEEP,0.426
09003500400,0937000,STROKE,0.045
09003500400,0937000,TEETHLOST,0.273
09003500500,0937000,ACCESS2,0.184
09003500500,0937000,ARTHRITIS,0.223
09003500500,0937000,BINGE,0.131
09003500500,0937000,BPHIGH,0.338
09003500500,0937000,BPMED,0.731
09003500500,0937000,CANCER,0.053
09003500500,0937000,CASTHMA,0.107
09003500500,0937000,CHD,0.064
09003500500,0937000,CHECKUP,0.726
09003500500,0937000,CHOLSCREEN,0.722
09003500500,0937000,COLON_SCREEN,0.582
09003500500,0937000,COPD,0.06
09003500500,0937000,COREM,0.254
09003500500,0937000,COREW,0.267
09003500500,0937000,CSMOKING,0.19
09003500500,0937000,DENTAL,0.581
09003500500,0937000,DIABETES,0.127
09003500500,0937000,HIGHCHOL,0.369
09003500500,0937000,KIDNEY,0.03
09003500500,0937000,LPA,0.301
09003500500,0937000,MAMMOUSE,0.764
09003500500,0937000,MHLTH,0.13
09003500500,0937000,OBESITY,0.302
09003500500,0937000,PAPTEST,0.764
09003500500,0937000,PHLTH,0.137
09003500500,0937000,SLEEP,0.397
09003500500,0937000,STROKE,0.034
09003500500,0937000,TEETHLOST,0.203
09003500700,0937000,ACCESS2,0.185
09003500700,0937000,ARTHRITIS,0.101
09003500700,0937000,BINGE,0.284
09003500700,0937000,BPHIGH,0.222
09003500700,0937000,BPMED,0.509
09003500700,0937000,CANCER,0.021
09003500700,0937000,CASTHMA,0.089
09003500700,0937000,CHD,0.024
09003500700,0937000,CHECKUP,0.665
09003500700,0937000,CHOLSCREEN,0.638
09003500700,0937000,COLON_SCREEN,0.583
09003500700,0937000,COPD,0.028
09003500700,0937000,COREM,0.256
09003500700,0937000,CSMOKING,0.22
09003500700,0937000,DENTAL,0.645
09003500700,0937000,DIABETES,0.056
09003500700,0937000,HIGHCHOL,0.246
09003500700,0937000,KIDNEY,0.012
09003500700,0937000,LPA,0.246
09003500700,0937000,MHLTH,0.12
09003500700,0937000,OBESITY,0.303
09003500700,0937000,PAPTEST,0.914
09003500700,0937000,PHLTH,0.082
09003500700,0937000,SLEEP,0.41
09003500700,0937000,STROKE,0.013
09003500700,0937000,TEETHLOST,0.146
09003500900,0937000,ACCESS2,0.278
09003500900,0937000,ARTHRITIS,0.244
09003500900,0937000,BINGE,0.117
09003500900,0937000,BPHIGH,0.37
09003500900,0937000,BPMED,0.726
09003500900,0937000,CANCER,0.042
09003500900,0937000,CASTHMA,0.137
09003500900,0937000,CHD,0.064
09003500900,0937000,CHECKUP,0.73
09003500900,0937000,CHOLSCREEN,0.67
09003500900,0937000,COLON_SCREEN,0.473
09003500900,0937000,COPD,0.074
09003500900,0937000,COREM,0.203
09003500900,0937000,COREW,0.191
09003500900,0937000,CSMOKING,0.242
09003500900,0937000,DENTAL,0.45
09003500900,0937000,DIABETES,0.16
09003500900,0937000,HIGHCHOL,0.374
09003500900,0937000,KIDNEY,0.036
09003500900,0937000,LPA,0.382
09003500900,0937000,MAMMOUSE,0.736
09003500900,0937000,MHLTH,0.184
09003500900,0937000,OBESITY,0.412
09003500900,0937000,PAPTEST,0.741
09003500900,0937000,PHLTH,0.19
09003500900,0937000,SLEEP,0.447
09003500900,0937000,STROKE,0.043
09003500900,0937000,TEETHLOST,0.304
09003501200,0937000,ACCESS2,0.246
09003501200,0937000,ARTHRITIS,0.275
09003501200,0937000,BINGE,0.108
09003501200,0937000,BPHIGH,0.429
09003501200,0937000,BPMED,0.743
09003501200,0937000,CANCER,0.044
09003501200,0937000,CASTHMA,0.161
09003501200,0937000,CHD,0.067
09003501200,0937000,CHECKUP,0.762
09003501200,0937000,CHOLSCREEN,0.677
09003501200,0937000,COLON_SCREEN,0.513
09003501200,0937000,COPD,0.093
09003501200,0937000,COREM,0.19
09003501200,0937000,COREW,0.214
09003501200,0937000,CSMOKING,0.302
09003501200,0937000,DENTAL,0.461
09003501200,0937000,DIABETES,0.172
09003501200,0937000,HIGHCHOL,0.369
09003501200,0937000,KIDNEY,0.037
09003501200,0937000,LPA,0.399
09003501200,0937000,MAMMOUSE,0.761
09003501200,0937000,MHLTH,0.206
09003501200,0937000,OBESITY,0.447
09003501200,0937000,PAPTEST,0.776
09003501200,0937000,PHLTH,0.205
09003501200,0937000,SLEEP,0.486
09003501200,0937000,STROKE,0.056
09003501200,0937000,TEETHLOST,0.347
09003501300,0937000,ACCESS2,0.259
09003501300,0937000,ARTHRITIS,0.251
09003501300,0937000,BINGE,0.116
09003501300,0937000,BPHIGH,0.394
09003501300,0937000,BPMED,0.725
09003501300,0937000,CANCER,0.04
09003501300,0937000,CASTHMA,0.153
09003501300,0937000,CHD,0.06
09003501300,0937000,CHECKUP,0.745
09003501300,0937000,CHOLSCREEN,0.662
09003501300,0937000,COLON_SCREEN,0.487
09003501300,0937000,COPD,0.083
09003501300,0937000,COREM,0.188
09003501300,0937000,COREW,0.186
09003501300,0937000,CSMOKING,0.284
09003501300,0937000,DENTAL,0.423
09003501300,0937000,DIABETES,0.158
09003501300,0937000,HIGHCHOL,0.36
09003501300,0937000,KIDNEY,0.034
09003501300,0937000,LPA,0.389
09003501300,0937000,MAMMOUSE,0.75
09003501300,0937000,MHLTH,0.199
09003501300,0937000,OBESITY,0.43
09003501300,0937000,PAPTEST,0.75
09003501300,0937000,PHLTH,0.194
09003501300,0937000,SLEEP,0.481
09003501300,0937000,STROKE,0.048
09003501300,0937000,TEETHLOST,0.358
09003501400,0937000,ACCESS2,0.244
09003501400,0937000,ARTHRITIS,0.332
09003501400,0937000,BINGE,0.093
09003501400,0937000,BPHIGH,0.502
09003501400,0937000,BPMED,0.791
09003501400,0937000,CANCER,0.055
09003501400,0937000,CASTHMA,0.169
09003501400,0937000,CHD,0.096
09003501400,0937000,CHECKUP,0.786
09003501400,0937000,CHOLSCREEN,0.705
09003501400,0937000,COLON_SCREEN,0.539
09003501400,0937000,COPD,0.117
09003501400,0937000,COREM,0.187
09003501400,0937000,COREW,0.205
09003501400,0937000,CSMOKING,0.311
09003501400,0937000,DENTAL,0.456
09003501400,0937000,DIABETES,0.218
09003501400,0937000,HIGHCHOL,0.417
09003501400,0937000,KIDNEY,0.045
09003501400,0937000,LPA,0.425
09003501400,0937000,MAMMOUSE,0.765
09003501400,0937000,MHLTH,0.209
09003501400,0937000,OBESITY,0.462
09003501400,0937000,PAPTEST,0.771
09003501400,0937000,PHLTH,0.235
09003501400,0937000,SLEEP,0.488
09003501400,0937000,STROKE,0.077
09003501400,0937000,TEETHLOST,0.357
09003501500,0937000,ACCESS2,0.214
09003501500,0937000,ARTHRITIS,0.29
09003501500,0937000,BINGE,0.108
09003501500,0937000,BPHIGH,0.452
09003501500,0937000,BPMED,0.769
09003501500,0937000,CANCER,0.05
09003501500,0937000,CASTHMA,0.155
09003501500,0937000,CHD,0.075
09003501500,0937000,CHECKUP,0.779
09003501500,0937000,CHOLSCREEN,0.71
09003501500,0937000,COLON_SCREEN,0.534
09003501500,0937000,COPD,0.092
09003501500,0937000,COREM,0.191
09003501500,0937000,COREW,0.21
09003501500,0937000,CSMOKING,0.284
09003501500,0937000,DENTAL,0.469
09003501500,0937000,DIABETES,0.18
09003501500,0937000,HIGHCHOL,0.38
09003501500,0937000,KIDNEY,0.038
09003501500,0937000,LPA,0.387
09003501500,0937000,MAMMOUSE,0.769
09003501500,0937000,MHLTH,0.189
09003501500,0937000,OBESITY,0.44
09003501500,0937000,PAPTEST,0.78
09003501500,0937000,PHLTH,0.195
09003501500,0937000,SLEEP,0.486
09003501500,0937000,STROKE,0.06
09003501500,0937000,TEETHLOST,0.343
09003501700,0937000,ACCESS2,0.266
09003501700,0937000,ARTHRITIS,0.242
09003501700,0937000,BINGE,0.123
09003501700,0937000,BPHIGH,0.387
09003501700,0937000,BPMED,0.722
09003501700,0937000,CANCER,0.041
09003501700,0937000,CASTHMA,0.135
09003501700,0937000,CHD,0.068
09003501700,0937000,CHECKUP,0.733
09003501700,0937000,CHOLSCREEN,0.683
09003501700,0937000,COLON_SCREEN,0.499
09003501700,0937000,COPD,0.074
09003501700,0937000,COREM,0.224
09003501700,0937000,COREW,0.221
09003501700,0937000,CSMOKING,0.258
09003501700,0937000,DENTAL,0.507
09003501700,0937000,DIABETES,0.163
09003501700,0937000,HIGHCHOL,0.377
09003501700,0937000,KIDNEY,0.034
09003501700,0937000,LPA,0.382
09003501700,0937000,MAMMOUSE,0.76
09003501700,0937000,MHLTH,0.183
09003501700,0937000,OBESITY,0.417
09003501700,0937000,PAPTEST,0.794
09003501700,0937000,PHLTH,0.189
09003501700,0937000,SLEEP,0.449
09003501700,0937000,STROKE,0.043
09003501700,0937000,TEETHLOST,0.248
09003501800,0937000,ACCESS2,0.317
09003501800,0937000,ARTHRITIS,0.256
09003501800,0937000,BINGE,0.111
09003501800,0937000,BPHIGH,0.397
09003501800,0937000,BPMED,0.717
09003501800,0937000,CANCER,0.039
09003501800,0937000,CASTHMA,0.156
09003501800,0937000,CHD,0.071
09003501800,0937000,CHECKUP,0.725
09003501800,0937000,CHOLSCREEN,0.629
09003501800,0937000,COLON_SCREEN,0.45
09003501800,0937000,COPD,0.093
09003501800,0937000,COREM,0.183
09003501800,0937000,COREW,0.189
09003501800,0937000,CSMOKING,0.305
09003501800,0937000,DENTAL,0.426
09003501800,0937000,DIABETES,0.172
09003501800,0937000,HIGHCHOL,0.381
09003501800,0937000,KIDNEY,0.037
09003501800,0937000,LPA,0.421
09003501800,0937000,MAMMOUSE,0.734
09003501800,0937000,MHLTH,0.217
09003501800,0937000,OBESITY,0.439
09003501800,0937000,PAPTEST,0.742
09003501800,0937000,PHLTH,0.221
09003501800,0937000,SLEEP,0.465
09003501800,0937000,STROKE,0.052
09003501800,0937000,TEETHLOST,0.35
09003502100,0937000,ACCESS2,0.072
09003502100,0937000,ARTHRITIS,0.138
09003502100,0937000,BINGE,0.202
09003502100,0937000,BPHIGH,0.209
09003502100,0937000,BPMED,0.644
09003502100,0937000,CANCER,0.04
09003502100,0937000,CASTHMA,0.095
09003502100,0937000,CHD,0.028
09003502100,0937000,CHECKUP,0.708
09003502100,0937000,CHOLSCREEN,0.762
09003502100,0937000,COLON_SCREEN,0.709
09003502100,0937000,COPD,0.028
09003502100,0937000,COREM,0.345
09003502100,0937000,COREW,0.401
09003502100,0937000,CSMOKING,0.122
09003502100,0937000,DENTAL,0.795
09003502100,0937000,DIABETES,0.053
09003502100,0937000,HIGHCHOL,0.263
09003502100,0937000,KIDNEY,0.016
09003502100,0937000,LPA,0.172
09003502100,0937000,MAMMOUSE,0.83
09003502100,0937000,MHLTH,0.093
09003502100,0937000,OBESITY,0.231
09003502100,0937000,PAPTEST,0.877
09003502100,0937000,PHLTH,0.068
09003502100,0937000,SLEEP,0.327
09003502100,0937000,STROKE,0.013
09003502100,0937000,TEETHLOST,0.079
09003502300,0937000,ACCESS2,0.19
09003502300,0937000,ARTHRITIS,0.238
09003502300,0937000,BINGE,0.148
09003502300,0937000,BPHIGH,0.327
09003502300,0937000,BPMED,0.726
09003502300,0937000,CANCER,0.056
09003502300,0937000,CASTHMA,0.114
09003502300,0937000,CHD,0.059
09003502300,0937000,CHECKUP,0.725
09003502300,0937000,CHOLSCREEN,0.742
09003502300,0937000,COLON_SCREEN,0.588
09003502300,0937000,COPD,0.064
09003502300,0937000,COREM,0.279
09003502300,0937000,COREW,0.29
09003502300,0937000,CSMOKING,0.195
09003502300,0937000,DENTAL,0.634
09003502300,0937000,DIABETES,0.115
09003502300,0937000,HIGHCHOL,0.366
09003502300,0937000,KIDNEY,0.027
09003502300,0937000,LPA,0.31
09003502300,0937000,MAMMOUSE,0.767
09003502300,0937000,MHLTH,0.145
09003502300,0937000,OBESITY,0.329
09003502300,0937000,PAPTEST,0.826
09003502300,0937000,PHLTH,0.145
09003502300,0937000,SLEEP,0.383
09003502300,0937000,STROKE,0.032
09003502300,0937000,TEETHLOST,0.201
09003502400,0937000,ACCESS2,0.278
09003502400,0937000,ARTHRITIS,0.236
09003502400,0937000,BINGE,0.133
09003502400,0937000,BPHIGH,0.332
09003502400,0937000,BPMED,0.693
09003502400,0937000,CANCER,0.043
09003502400,0937000,CASTHMA,0.13
09003502400,0937000,CHD,0.062
09003502400,0937000,CHECKUP,0.694
09003502400,0937000,CHOLSCREEN,0.663
09003502400,0937000,COLON_SCREEN,0.483
09003502400,0937000,COPD,0.079
09003502400,0937000,COREM,0.233
09003502400,0937000,COREW,0.23
09003502400,0937000,CSMOKING,0.253
09003502400,0937000,DENTAL,0.516
09003502400,0937000,DIABETES,0.136
09003502400,0937000,HIGHCHOL,0.375
09003502400,0937000,KIDNEY,0.031
09003502400,0937000,LPA,0.372
09003502400,0937000,MAMMOUSE,0.724
09003502400,0937000,MHLTH,0.188
09003502400,0937000,OBESITY,0.377
09003502400,0937000,PAPTEST,0.762
09003502400,0937000,PHLTH,0.19
09003502400,0937000,SLEEP,0.413
09003502400,0937000,STROKE,0.037
09003502400,0937000,TEETHLOST,0.267
09003502500,0937000,ACCESS2,0.237
09003502500,0937000,ARTHRITIS,0.256
09003502500,0937000,BINGE,0.132
09003502500,0937000,BPHIGH,0.351
09003502500,0937000,BPMED,0.728
09003502500,0937000,CANCER,0.053
09003502500,0937000,CASTHMA,0.123
09003502500,0937000,CHD,0.071
09003502500,0937000,CHECKUP,0.712
09003502500,0937000,CHOLSCREEN,0.704
09003502500,0937000,COLON_SCREEN,0.526
09003502500,0937000,COPD,0.08
09003502500,0937000,COREM,0.244
09003502500,0937000,COREW,0.242
09003502500,0937000,CSMOKING,0.228
09003502500,0937000,DENTAL,0.555
09003502500,0937000,DIABETES,0.14
09003502500,0937000,HIGHCHOL,0.387
09003502500,0937000,KIDNEY,0.033
09003502500,0937000,LPA,0.351
09003502500,0937000,MAMMOUSE,0.736
09003502500,0937000,MHLTH,0.17
09003502500,0937000,OBESITY,0.364
09003502500,0937000,PAPTEST,0.775
09003502500,0937000,PHLTH,0.18
09003502500,0937000,SLEEP,0.401
09003502500,0937000,STROKE,0.04
09003502500,0937000,TEETHLOST,0.247
09003502600,0937000,ACCESS2,0.278
09003502600,0937000,ARTHRITIS,0.25
09003502600,0937000,BINGE,0.122
09003502600,0937000,BPHIGH,0.355
09003502600,0937000,BPMED,0.716
09003502600,0937000,CANCER,0.046
09003502600,0937000,CASTHMA,0.13
09003502600,0937000,CHD,0.068
09003502600,0937000,CHECKUP,0.709
09003502600,0937000,CHOLSCREEN,0.675
09003502600,0937000,COLON_SCREEN,0.515
09003502600,0937000,COPD,0.083
09003502600,0937000,COREM,0.236
09003502600,0937000,COREW,0.231
09003502600,0937000,CSMOKING,0.246
09003502600,0937000,DENTAL,0.545
09003502600,0937000,DIABETES,0.149
09003502600,0937000,HIGHCHOL,0.384
09003502600,0937000,KIDNEY,0.035
09003502600,0937000,LPA,0.379
09003502600,0937000,MAMMOUSE,0.75
09003502600,0937000,MHLTH,0.185
09003502600,0937000,OBESITY,0.393
09003502600,0937000,PAPTEST,0.782
09003502600,0937000,PHLTH,0.196
09003502600,0937000,SLEEP,0.409
09003502600,0937000,STROKE,0.042
09003502600,0937000,TEETHLOST,0.246
09003502700,0937000,ACCESS2,0.225
09003502700,0937000,ARTHRITIS,0.158
09003502700,0937000,BINGE,0.16
09003502700,0937000,BPHIGH,0.241
09003502700,0937000,BPMED,0.623
09003502700,0937000,CANCER,0.028
09003502700,0937000,CASTHMA,0.134
09003502700,0937000,CHD,0.043
09003502700,0937000,CHECKUP,0.671
09003502700,0937000,CHOLSCREEN,0.552
09003502700,0937000,COLON_SCREEN,0.492
09003502700,0937000,COPD,0.06
09003502700,0937000,COREM,0.231
09003502700,0937000,COREW,0.218
09003502700,0937000,CSMOKING,0.232
09003502700,0937000,DENTAL,0.563
09003502700,0937000,DIABETES,0.096
09003502700,0937000,HIGHCHOL,0.305
09003502700,0937000,KIDNEY,0.025
09003502700,0937000,LPA,0.307
09003502700,0937000,MAMMOUSE,0.736
09003502700,0937000,MHLTH,0.188
09003502700,0937000,OBESITY,0.311
09003502700,0937000,PAPTEST,0.723
09003502700,0937000,PHLTH,0.146
09003502700,0937000,SLEEP,0.385
09003502700,0937000,STROKE,0.025
09003502700,0937000,TEETHLOST,0.218
09003502800,0937000,ACCESS2,0.38
09003502800,0937000,ARTHRITIS,0.219
09003502800,0937000,BINGE,0.128
09003502800,0937000,BPHIGH,0.332
09003502800,0937000,BPMED,0.671
09003502800,0937000,CANCER,0.034
09003502800,0937000,CASTHMA,0.131
09003502800,0937000,CHD,0.065
09003502800,0937000,CHECKUP,0.673
09003502800,0937000,CHOLSCREEN,0.593
09003502800,0937000,COLON_SCREEN,0.41
09003502800,0937000,COPD,0.078
09003502800,0937000,COREM,0.203
09003502800,0937000,COREW,0.177
09003502800,0937000,CSMOKING,0.273
09003502800,0937000,DENTAL,0.417
09003502800,0937000,DIABETES,0.153
09003502800,0937000,HIGHCHOL,0.38
09003502800,0937000,KIDNEY,0.034
09003502800,0937000,LPA,0.419
09003502800,0937000,MAMMOUSE,0.696
09003502800,0937000,MHLTH,0.207
09003502800,0937000,OBESITY,0.41
09003502800,0937000,PAPTEST,0.715
09003502800,0937000,PHLTH,0.213
09003502800,0937000,SLEEP,0.43
09003502800,0937000,STROKE,0.039
09003502800,0937000,TEETHLOST,0.327
09003502900,0937000,ACCESS2,0.254
09003502900,0937000,ARTHRITIS,0.196
09003502900,0937000,BINGE,0.138
09003502900,0937000,BPHIGH,0.297
09003502900,0937000,BPMED,0.663
09003502900,0937000,CANCER,0.037
09003502900,0937000,CASTHMA,0.123
09003502900,0937000,CHD,0.052
09003502900,0937000,CHECKUP,0.691
09003502900,0937000,CHOLSCREEN,0.649
09003502900,0937000,COLON_SCREEN,0.513
09003502900,0937000,COPD,0.061
09003502900,0937000,COREM,0.235
09003502900,0937000,COREW,0.222
09003502900,0937000,CSMOKING,0.23
09003502900,0937000,DENTAL,0.537
09003502900,0937000,DIABETES,0.118
09003502900,0937000,HIGHCHOL,0.335
09003502900,0937000,KIDNEY,0.03
09003502900,0937000,LPA,0.338
09003502900,0937000,MAMMOUSE,0.742
09003502900,0937000,MHLTH,0.171
09003502900,0937000,OBESITY,0.354
09003502900,0937000,PAPTEST,0.77
09003502900,0937000,PHLTH,0.16
09003502900,0937000,SLEEP,0.407
09003502900,0937000,STROKE,0.03
09003502900,0937000,TEETHLOST,0.22
09003503000,0937000,ACCESS2,0.327
09003503000,0937000,ARTHRITIS,0.244
09003503000,0937000,BINGE,0.127
09003503000,0937000,BPHIGH,0.363
09003503000,0937000,BPMED,0.709
09003503000,0937000,CANCER,0.044
09003503000,0937000,CASTHMA,0.128
09003503000,0937000,CHD,0.076
09003503000,0937000,CHECKUP,0.701
09003503000,0937000,CHOLSCREEN,0.651
09003503000,0937000,COLON_SCREEN,0.412
09003503000,0937000,COPD,0.08
09003503000,0937000,COREM,0.198
09003503000,0937000,COREW,0.176
09003503000,0937000,CSMOKING,0.251
09003503000,0937000,DENTAL,0.402
09003503000,0937000,DIABETES,0.162
09003503000,0937000,HIGHCHOL,0.396
09003503000,0937000,KIDNEY,0.036
09003503000,0937000,LPA,0.399
09003503000,0937000,MAMMOUSE,0.677
09003503000,0937000,MHLTH,0.187
09003503000,0937000,OBESITY,0.398
09003503000,0937000,PAPTEST,0.709
09003503000,0937000,PHLTH,0.203
09003503000,0937000,SLEEP,0.433
09003503000,0937000,STROKE,0.043
09003503000,0937000,TEETHLOST,0.348
09003503100,0937000,ACCESS2,0.161
09003503100,0937000,ARTHRITIS,0.225
09003503100,0937000,BINGE,0.139
09003503100,0937000,BPHIGH,0.345
09003503100,0937000,BPMED,0.732
09003503100,0937000,CANCER,0.05
09003503100,0937000,CASTHMA,0.12
09003503100,0937000,CHD,0.055
09003503100,0937000,CHECKUP,0.745
09003503100,0937000,CHOLSCREEN,0.739
09003503100,0937000,COLON_SCREEN,0.586
09003503100,0937000,COPD,0.059
09003503100,0937000,COREM,0.26
09003503100,0937000,COREW,0.273
09003503100,0937000,CSMOKING,0.195
09003503100,0937000,DENTAL,0.608
09003503100,0937000,DIABETES,0.119
09003503100,0937000,HIGHCHOL,0.346
09003503100,0937000,KIDNEY,0.028
09003503100,0937000,LPA,0.292
09003503100,0937000,MAMMOUSE,0.783
09003503100,0937000,MHLTH,0.139
09003503100,0937000,OBESITY,0.339
09003503100,0937000,PAPTEST,0.808
09003503100,0937000,PHLTH,0.134
09003503100,0937000,SLEEP,0.411
09003503100,0937000,STROKE,0.034
09003503100,0937000,TEETHLOST,0.206
09003503300,0937000,ACCESS2,0.199
09003503300,0937000,ARTHRITIS,0.204
09003503300,0937000,BINGE,0.141
09003503300,0937000,BPHIGH,0.335
09003503300,0937000,BPMED,0.689
09003503300,0937000,CANCER,0.036
09003503300,0937000,CASTHMA,0.137
09003503300,0937000,CHD,0.046
09003503300,0937000,CHECKUP,0.74
09003503300,0937000,CHOLSCREEN,0.688
09003503300,0937000,COLON_SCREEN,0.569
09003503300,0937000,COPD,0.057
09003503300,0937000,COREM,0.215
09003503300,0937000,COREW,0.257
09003503300,0937000,CSMOKING,0.235
09003503300,0937000,DENTAL,0.574
09003503300,0937000,DIABETES,0.119
09003503300,0937000,HIGHCHOL,0.318
09003503300,0937000,KIDNEY,0.026
09003503300,0937000,LPA,0.322
09003503300,0937000,MAMMOUSE,0.791
09003503300,0937000,MHLTH,0.168
09003503300,0937000,OBESITY,0.386
09003503300,0937000,PAPTEST,0.819
09003503300,0937000,PHLTH,0.146
09003503300,0937000,SLEEP,0.447
09003503300,0937000,STROKE,0.032
09003503300,0937000,TEETHLOST,0.219
09003503500,0937000,ACCESS2,0.233
09003503500,0937000,ARTHRITIS,0.263
09003503500,0937000,BINGE,0.114
09003503500,0937000,BPHIGH,0.421
09003503500,0937000,BPMED,0.738
09003503500,0937000,CANCER,0.043
09003503500,0937000,CASTHMA,0.158
09003503500,0937000,CHD,0.066
09003503500,0937000,CHECKUP,0.763
09003503500,0937000,CHOLSCREEN,0.683
09003503500,0937000,COLON_SCREEN,0.511
09003503500,0937000,COPD,0.086
09003503500,0937000,COREM,0.178
09003503500,0937000,COREW,0.204
09003503500,0937000,CSMOKING,0.292
09003503500,0937000,DENTAL,0.441
09003503500,0937000,DIABETES,0.165
09003503500,0937000,HIGHCHOL,0.363
09003503500,0937000,KIDNEY,0.034
09003503500,0937000,LPA,0.383
09003503500,0937000,MAMMOUSE,0.76
09003503500,0937000,MHLTH,0.198
09003503500,0937000,OBESITY,0.436
09003503500,0937000,PAPTEST,0.767
09003503500,0937000,PHLTH,0.193
09003503500,0937000,SLEEP,0.489
09003503500,0937000,STROKE,0.052
09003503500,0937000,TEETHLOST,0.352
09003503700,0937000,ACCESS2,0.15
09003503700,0937000,ARTHRITIS,0.275
09003503700,0937000,BINGE,0.119
09003503700,0937000,BPHIGH,0.438
09003503700,0937000,BPMED,0.777
09003503700,0937000,CANCER,0.052
09003503700,0937000,CASTHMA,0.147
09003503700,0937000,CHD,0.06
09003503700,0937000,CHECKUP,0.801
09003503700,0937000,CHOLSCREEN,0.76
09003503700,0937000,COLON_SCREEN,0.613
09003503700,0937000,COPD,0.071
09003503700,0937000,COREM,0.209
09003503700,0937000,COREW,0.249
09003503700,0937000,CSMOKING,0.235
09003503700,0937000,DENTAL,0.555
09003503700,0937000,DIABETES,0.158
09003503700,0937000,HIGHCHOL,0.358
09003503700,0937000,KIDNEY,0.032
09003503700,0937000,LPA,0.33
09003503700,0937000,MAMMOUSE,0.812
09003503700,0937000,MHLTH,0.159
09003503700,0937000,OBESITY,0.409
09003503700,0937000,PAPTEST,0.832
09003503700,0937000,PHLTH,0.156
09003503700,0937000,SLEEP,0.475
09003503700,0937000,STROKE,0.047
09003503700,0937000,TEETHLOST,0.268
